appid,Title,Type,Price,Release_Date,Rating,Required_Age,Is_Multiplayer
381560,"Epic Cards Battle(TCG)","game",0,"2015-07-09 00:00:00",-1,0,1
268311,"Spiral Knights: Iron Dragon Helm","dlc",0,"1970-01-01 00:00:00",-1,0,1
204308,"Awesomenauts - Hotrod Derpl Skin","dlc",2.49,"2012-09-19 00:00:00",-1,0,1
91616,"Sanctum: X-Mas Carnage (Free DLC)","dlc",0,"2011-12-15 00:00:00",-1,0,1
40960,"Stronghold HD","game",5.99,"2013-10-21 00:00:00",81,0,1
42900,"Hearts of Iron III: Semper Fi","game",4.99,"2010-06-07 00:00:00",65,0,1
374820,"Star Horizon - Soundtrack","dlc",1.99,"2015-06-02 00:00:00",-1,0,0
213850,"Magic 2014 — Duels of the Planeswalkers","game",9.99,"2013-06-26 00:00:00",-1,0,1
313990,"TerraTech Demo","demo",0,"2014-07-22 00:00:00",-1,0,0
252270,"Zombie Tycoon 2: Brainhov's Revenge","game",9.99,"2013-12-09 00:00:00",-1,0,1
381750,"RC Simulation 2.0","game",14.99,"2015-11-24 00:00:00",-1,0,1
35050,"Mini Ninjas Demo","demo",0,"2009-08-19 00:00:00",-1,0,0
401380,"Cross of the Dutchman - Soundtrack","dlc",3.99,"2015-09-10 00:00:00",-1,0,0
412090,"Driver Booster 3 Upgrade to Pro (Lifetime)","dlc",29.99,"2015-10-28 00:00:00",-1,0,0
47930,"The Sims™ 3 Pets","dlc",19.99,"2011-10-18 00:00:00",79,0,0
236530,"Hot Wheels™ World’s Best Driver™","game",19.99,"2013-09-17 00:00:00",-1,0,1
257790,"Riptide GP2","game",6.99,"2014-03-07 00:00:00",-1,0,1
290060,"Glitchspace","game",12.99,"2016-05-05 00:00:00",-1,0,0
445860,"Toy Plane Heroes","game",12.99,"2016-04-05 00:00:00",-1,0,1
346800,"Damnation City of Death","game",9.99,"2015-03-03 00:00:00",-1,0,1
340650,"Elements: Soul of Fire","game",7.99,"2015-01-12 00:00:00",-1,0,0
261920,"Catzilla 4K - Advanced","game",14.99,"2014-02-28 00:00:00",-1,0,0
347430,"Frankenstein: Master of Death","game",4.99,"2015-03-09 00:00:00",-1,0,0
206146,"Rocksmith - Queen - Keep Yourself Alive","dlc",2.99,"2012-10-16 00:00:00",-1,0,0
423720,"Color Chaos","game",4.99,"2016-05-02 00:00:00",-1,0,0
369813,"Rocksmith® 2014 – Earth, Wind & Fire - “Shining Star”","dlc",2.99,"2015-09-01 00:00:00",-1,0,0
415030,"One More Dungeon","game",4.99,"2015-11-23 00:00:00",-1,0,0
222571,"Train Simulator: Southern Pacific GP20 Loco Add-On","dlc",19.99,"2013-09-18 00:00:00",-1,0,0
449220,"A grande bagunça espacial - The big space mess","game",0.99,"2016-04-05 00:00:00",-1,0,0
434530,"Flobe","game",0.99,"2016-02-22 00:00:00",-1,0,0
457480,"Domino Sky","game",3.99,"2016-04-05 00:00:00",-1,0,0
415221,"Kaiju-A-GoGo: Quarterback Gordon Skin","dlc",0.99,"2015-10-29 00:00:00",-1,0,0
61730,"Critter Crunch","game",6.99,"2012-09-11 00:00:00",-1,0,1
305333,"The Loop Loft - Mark Kelley (The Roots) Bass Loops Vol. 1","dlc",29.99,"2014-06-17 00:00:00",-1,0,0
412330,"First Assault - Recruit Early Access Pack","dlc",4.99,"2015-12-14 00:00:00",-1,0,1
294997,"Rocksmith® 2014 – Sublime Song Pack","dlc",11.99,"2014-09-02 00:00:00",-1,0,0
375420,"The Architect","game",2.99,"2015-06-04 00:00:00",-1,0,0
340000,"Headlander","game",0,"1970-01-01 00:00:00",-1,0,0
55385,"Saints Row: The Third - FUNTIME! Pack","dlc",2.99,"2012-02-13 00:00:00",-1,17,0
399460,"Snik - Soundtrack","dlc",0.99,"2015-09-04 00:00:00",-1,0,0
423810,"Marooners","game",14.99,"2016-03-24 00:00:00",-1,0,1
393021,"Sakura Clicker - Knight Outfit","dlc",0.99,"2015-08-11 00:00:00",-1,17,0
3350,"Bejeweled Deluxe","game",4.99,"2006-08-30 00:00:00",-1,0,0
335680,"CAFE 0 ~The Drowned Mermaid~ Demo","demo",0,"2015-01-29 00:00:00",-1,0,0
281900,"Indie Graphics Bundle - Royalty Free Sprites","game",99.99,"2014-05-06 00:00:00",-1,0,0
377130,"Guardians of the Forest","game",0,"1970-01-01 00:00:00",-1,0,1
310440,"X-Plane 10 Global - 64 Bit - South America Scenery","dlc",0,"2014-07-14 00:00:00",-1,0,1
249088,"CoH 2 - German Commander: Elite Troops Doctrine","dlc",3.99,"2013-11-12 00:00:00",-1,17,1
22350,"BRINK","game",19.99,"2011-05-09 00:00:00",70,0,1
234940,"The 39 Steps","game",14.99,"2013-04-25 00:00:00",-1,0,0
207040,"Sine Mora","game",9.99,"2012-11-09 00:00:00",77,17,0
341842,"Bog Monster Skin Pack","dlc",6.99,"2015-02-10 00:00:00",-1,17,1
379970,"Tales of Cosmos Demo","demo",0,"2015-06-24 00:00:00",-1,0,0
409660,"Angry Video Game Nerd II: ASSimilation","game",14.99,"2016-03-29 00:00:00",-1,17,0
388870,"Devils Share","game",0.99,"2015-07-31 00:00:00",-1,0,0
390030,"DESYNC","game",0,"2016-05-07 20:16:00",-1,0,0
282550,"Warehouse and Logistics Simulator DLC: Hell's Warehouse","dlc",2.99,"2014-02-25 00:00:00",-1,0,0
350060,"Pinball FX2 - Iron and Steel Pack","dlc",4.99,"2015-02-25 00:00:00",-1,0,0
231473,"COH 2 - Soviet Skin: (M) Four Color Belorussian Front","dlc",1.99,"1970-01-01 00:00:00",-1,0,1
313320,"AutoTileSet","dlc",0,"2014-07-30 00:00:00",-1,0,0
237850,"Dreamfall Chapters","game",29.99,"2014-10-21 00:00:00",73,0,0
72907,"Winter Voices Episode 5: Overflow","dlc",4.99,"2012-11-01 00:00:00",-1,0,0
440431,"Life Is Strange™ - Directors' Commentary","dlc",0,"2016-01-19 00:00:00",-1,17,0
408150,"Shoot 1UP - Soundtrack","dlc",1.99,"2015-11-18 00:00:00",-1,0,0
213663,"Dwarfs - F2P Endless Mode Pack","dlc",1.99,"2012-10-18 00:00:00",-1,0,0
277747,"Train Simulator: Los Angeles Commuter Rail F59PH Loco Add-On","dlc",12.99,"2014-09-18 00:00:00",-1,0,0
405810,"Valzar","game",9.99,"2015-12-22 00:00:00",-1,0,0
427320,"Leprechaun 4: Lost in Space","video",3.99,"2016-04-22 00:00:00",-1,0,0
205830,"Luxor Evolved","game",9.99,"2012-03-01 00:00:00",-1,0,0
208283,"Train Simulator: DB ICE 3 EMU Add-On","dlc",24.99,"2012-08-09 00:00:00",-1,0,0
362500,"METAL SLUG DEFENSE - “Regular Army Pack” Vol.1","dlc",7.99,"2015-04-30 00:00:00",-1,0,1
15080,"Rayman Raving Rabbids™","game",9.99,"2008-06-13 00:00:00",58,0,0
414010,"The Lost Crown: Soundtrack","dlc",2.99,"2015-10-29 00:00:00",-1,0,0
325950,"Train Simulator: BR GT3 Turbine Loco Add-On","dlc",19.99,"2015-07-02 00:00:00",-1,0,0
352240,"The Westport Independent","game",9.99,"2016-01-21 00:00:00",63,0,0
439610,"Naruto Shippuden the Movie: The Will of Fire","video",3.99,"2016-02-04 00:00:00",-1,0,0
466490,"Princess Isabella: The Rise of an Heir","game",0,"2016-05-12 00:00:00",-1,0,0
346310,"Fantasy Grounds PFRPG Compatible Adventure: B19 - Tower of Screaming Sand","dlc",6.99,"2015-01-26 00:00:00",-1,0,1
355641,"FSX: Steam Edition - Piper PA-38 Tomahawk II Add-On","dlc",19.99,"2015-06-23 00:00:00",-1,0,1
352960,"Star Horizon","game",7.99,"2015-05-28 00:00:00",-1,0,0
308340,"Summer Burner Pack","dlc",39.99,"2014-06-19 00:00:00",-1,0,1
257260,"Inherit the Earth: Quest for the Orb","game",5.99,"2014-11-26 00:00:00",-1,0,0
325723,"Dying Light: The Bozak Horde","dlc",9.99,"2015-05-26 00:00:00",-1,0,1
301892,"NARUTO SHIPPUDEN: Ultimate Ninja STORM Revolution - DLC3 Summer Cloth Pack","dlc",1.99,"2014-09-23 00:00:00",-1,0,1
309870,"Call of Duty®: Ghosts - Blunt Force Character Pack","dlc",1.99,"2014-07-31 00:00:00",-1,17,1
327870,"Salt Demo","demo",0,"2014-10-15 00:00:00",-1,0,0
91110,"SkyDrift Demo","demo",0,"2011-11-29 00:00:00",73,0,0
356100,"Fuego!","game",9.99,"2015-11-16 00:00:00",-1,0,1
261411,"Episode 22 - The Adventures of Thumbling","dlc",0.99,"2014-01-06 00:00:00",-1,0,0
332130,"Antisquad - Skirmishes DLC","dlc",2.99,"2014-11-20 00:00:00",-1,0,0
421540,"Scream 3","video",3.99,"2016-04-22 00:00:00",-1,0,0
310070,"The Nightmare Cooperative","game",4.99,"2014-07-16 00:00:00",-1,0,0
452251,"RIFT: Ultimate RIFT Edition","dlc",149.99,"2016-03-10 00:00:00",-1,0,1
25510,"Cricket Revolution Demo","demo",0,"2009-10-15 00:00:00",-1,0,0
265000,"FORCED SHOWDOWN","game",19.99,"2016-03-29 00:00:00",71,0,0
22650,"Alien Breed 2: Assault","game",9.99,"2010-09-22 00:00:00",63,0,0
299720,"Terrorhedron","game",1.99,"2014-07-24 00:00:00",-1,0,1
268650,"From the Depths","game",19.99,"2014-08-07 00:00:00",-1,0,0
447880,"Beast Blaster","game",3.99,"2016-03-01 00:00:00",-1,0,0
286913,"The Amazing Spider-Man 2™ - Spider-Man Noir Suit","dlc",1.99,"2014-06-03 00:00:00",-1,0,0
209305,"Hero Academy - Dark Elves Pack","dlc",4.99,"2012-08-10 00:00:00",-1,0,0
321940,"Moorhuhn: Tiger and Chicken","game",9.99,"2014-09-24 00:00:00",-1,0,0
379241,"FSX: Steam Edition - Jabiru J160 Add-On","dlc",19.99,"2015-08-04 00:00:00",-1,0,1
405512,"Marvel Heroes 2015 - Blade Hero Pack","dlc",16.99,"2015-10-30 00:00:00",-1,0,0
344090,"VRC PRO Deluxe Nitro on-road tracks","dlc",9.99,"2015-04-28 00:00:00",-1,0,1
34278,"Sonic 3D Blast™","game",4.99,"2010-06-01 00:00:00",-1,0,0
11140,"Sherlock Holmes: The Awakened - Remastered Edition","game",9.99,"2009-08-06 00:00:00",72,0,0
108800,"Crysis 2 - Maximum Edition","game",29.99,"2011-03-22 00:00:00",-1,16,0
345130,"Dark Matter","game",4.99,"2015-02-27 00:00:00",-1,0,0
347230,"1942: The Pacific Air War","game",6.99,"2015-04-01 00:00:00",-1,0,0
426120,"Energy Cycle Collector's Edition Content","dlc",0.99,"2016-01-13 00:00:00",-1,0,0
320760,"Tokyo School Life","game",14.99,"2015-02-12 00:00:00",-1,13,0
46500,"Syberia","game",12.99,"2011-05-19 00:00:00",82,0,0
338370,"Influent DLC - Norsk [Learn Norwegian]","dlc",4.99,"2015-04-28 00:00:00",-1,0,0
361760,"Mortal Kombat: Legacy","video",0,"2015-04-06 00:00:00",-1,17,0
307463,"Sound FX: Assault Rifles","dlc",24.99,"2015-10-14 00:00:00",-1,0,0
110500,"Data Jammers: FastForward","game",1.99,"2011-10-24 00:00:00",-1,0,0
302570,"Dangerous","game",19.99,"2014-12-16 00:00:00",-1,0,0
359480,"FINAL FANTASY® XIV: Heavensward™","dlc",39.99,"2015-06-23 00:00:00",86,0,1
56483,"Warhammer 40,000: Dawn of War II: Retribution - Lord General Wargear DLC","dlc",2.99,"2011-05-26 00:00:00",-1,0,0
2570,"Vigil: Blood Bitterness™","game",0,"2007-06-29 00:00:00",61,0,0
56493,"Warhammer 40,000: Dawn of War II: Retribution - The Last Stand Tau Commander","dlc",9.99,"2011-10-20 00:00:00",-1,17,1
303250,"Naviros Beginner pack","dlc",0,"2014-07-22 00:00:00",-1,0,1
97330,"Magic: The Gathering - Duels of the Planeswalkers 2013","game",9.99,"2012-06-20 00:00:00",77,0,1
13600,"Prince of Persia®: The Sands of Time","game",9.99,"2008-11-21 00:00:00",89,0,0
409280,"Blue Sheep","game",6.99,"2016-03-31 00:00:00",-1,0,0
356730,"The Hole Story","game",4.99,"2015-07-13 00:00:00",-1,0,0
357970,"The Hole Story Soundtrack","dlc",4.99,"2015-12-22 00:00:00",-1,0,0
297860,"Split/Second","game",19.99,"2014-10-06 00:00:00",79,0,0
331160,"Disney•Pixar Cars","game",19.99,"2015-02-24 00:00:00",73,0,0
268611,"RPG Maker: High Fantasy Main Party Pack II","dlc",11.99,"2013-12-13 00:00:00",-1,0,0
371450,"Awe","game",0.99,"2015-10-09 00:00:00",-1,0,0
384021,"PAYDAY 2: Gage Ninja Pack","dlc",4.99,"2015-07-16 00:00:00",-1,18,0
380150,"STASIS","game",24.99,"2015-08-31 00:00:00",79,0,0
368510,"Official Guide - Valiant","dlc",4.99,"2015-05-08 00:00:00",-1,0,0
246563,"Space Hulk - Sword of Halcyon Campaign","dlc",4.99,"2013-11-21 00:00:00",-1,0,1
208831,"Magic: The Gathering - 2013 Deck Pack 2","dlc",2.99,"2012-12-05 00:00:00",-1,0,1
380000,"MiniOne Racing","game",4.99,"2015-07-01 00:00:00",-1,0,1
400995,"Disney Infinity 3.0 - Iron Man","dlc",4.99,"2015-10-29 00:00:00",-1,0,0
208810,"Tomb Raider: Shanty Town","dlc",2.99,"2013-03-26 00:00:00",-1,0,1
367140,"Wish Project","game",1.99,"2016-03-22 00:00:00",-1,0,0
93200,"Revenge of the Titans","game",9.99,"2011-03-16 00:00:00",79,0,0
249730,"Tom Clancy’s Splinter Cell Blacklist - High Power Pack DLC","dlc",2.99,"2013-08-20 00:00:00",-1,0,1
316070,"POP: Methodology Experiment One - Game of The Saeculum Edition DLC","dlc",0.99,"2014-12-10 00:00:00",-1,0,0
297514,"CoH 2 - OKW Commander: Scavenge Doctrine","dlc",3.99,"2014-07-23 00:00:00",-1,17,1
227060,"Hegemony Rome: The Rise of Caesar","game",29.99,"2014-05-15 00:00:00",-1,0,0
286240,"Dog Sled Saga","game",7.99,"2014-12-08 00:00:00",-1,0,0
401059,"Disney Infinity 3.0 - Woody","dlc",4.99,"2015-10-29 00:00:00",-1,0,1
464540,"Colosse","game",0,"2016-04-21 00:00:00",-1,0,0
399240,"XNemesis SandBox","game",9.99,"2016-04-16 00:00:00",-1,0,0
307464,"Sound FX: Handguns","dlc",24.99,"2015-10-14 00:00:00",-1,0,0
277748,"Train Simulator: West Highland Line Extension Route Add-On","dlc",39.99,"2014-10-02 00:00:00",-1,0,0
390655,"Sakura Clicker - Present Outfit","dlc",0.99,"2015-07-29 00:00:00",-1,0,0
213900,"Magic 2014 “Mind Maze” Deck Key","dlc",0.99,"2013-06-26 00:00:00",-1,0,1
296910,"8BitBoy™","game",3.99,"2014-05-05 00:00:00",-1,0,0
326038,"TS Marketplace: Riveted Body dia. 1/143 HTO 21t Coal Hopper","dlc",4.99,"2016-01-22 00:00:00",-1,0,0
34420,"XIII Century – Gold Edition","game",6.99,"2009-08-28 00:00:00",-1,0,1
208342,"Train Simulator: UP GE 44 Loco Add-On","dlc",7.99,"2012-08-23 00:00:00",-1,0,0
236570,"LOST PLANET® 3 - Survival Pack","dlc",4.99,"2013-10-02 00:00:00",-1,0,1
375430,"The Logomancer","game",4.99,"2015-08-04 00:00:00",-1,0,0
359497,"Red Orbs (300,000)","dlc",1.99,"2015-06-23 00:00:00",-1,17,0
11040,"Sherlock Holmes - Nemesis","game",9.99,"2008-08-07 00:00:00",71,0,0
355650,"Pirates vs Corsairs: Davy Jones's Gold","game",4.99,"2015-03-16 00:00:00",-1,0,1
451210,"Rocket Shooter","game",6.99,"2016-03-31 00:00:00",-1,0,1
434890,"Eight Mini Racers","game",0.99,"2016-01-12 00:00:00",-1,0,0
58410,"Turba Demo","demo",0,"1970-01-01 00:00:00",76,0,0
335000,"Tormentum - Dark Sorrow","game",11.99,"2015-03-04 00:00:00",72,0,0
215246,"Sleeping Dogs - Tactical Soldier Pack","dlc",1.99,"2012-10-16 00:00:00",-1,17,0
361700,"Mortal Kombat: Legacy","video",0,"2015-04-06 00:00:00",-1,17,0
397550,"Deus Ex: Revision","mod",0,"2015-10-13 00:00:00",-1,0,0
326270,"Claire - Soundtrack","dlc",4.99,"2014-10-08 00:00:00",-1,0,0
386400,"Foosball: World Tour","game",8.99,"2015-12-11 00:00:00",-1,0,1
390470,"Divine Slice of Life - Soundtrack","dlc",3.99,"2015-10-22 00:00:00",-1,18,0
455620,"Zombasite Demo","demo",0,"2016-03-23 00:00:00",-1,0,1
362380,"Push Me Pull You","game",0,"1970-01-01 00:00:00",-1,0,1
206178,"Rocksmith - Rush - Tom Sawyer","dlc",2.99,"2012-11-13 00:00:00",-1,0,0
384520,"Wind of Luck: Arena - Caribbean Captain pack","dlc",0,"2015-08-20 00:00:00",-1,0,1
381800,"DRIFT 84","game",2.99,"2015-07-14 00:00:00",-1,0,1
237630,"DuckTales: Remastered","game",14.99,"2013-08-13 00:00:00",66,0,0
446361,"Chapter3 Intermission1 Protection: Highway No.12","dlc",2.99,"2016-03-07 00:00:00",-1,0,1
409201,"ePic Character Generator - Season #1: Dwarf Female","dlc",4.99,"2015-11-04 00:00:00",-1,0,0
418180,"Tempest","game",11.99,"2015-12-04 00:00:00",-1,0,1
414070,"Shut Up And Dig","game",4.99,"2015-11-09 00:00:00",-1,0,0
231990,"Spider-Man™: Shattered Dimensions","game",29.99,"2015-10-23 00:00:00",68,0,0
325137,"X-Plane 10 AddOn - Carenado - V35 Bonanza","dlc",24.99,"2014-11-20 00:00:00",-1,0,1
295038,"Rocksmith® 2014 – The Killers - “Spaceman”","dlc",2.99,"2014-10-28 00:00:00",-1,0,0
284410,"Cornerstone: The Song of Tyrim","game",19.99,"2016-04-26 00:00:00",62,0,0
446470,"New York Taxi Simulator","game",4.99,"2016-03-04 00:00:00",-1,0,0
440530,"No Pineapple Left Behind -  Soundtrack","dlc",0.99,"2016-02-18 00:00:00",-1,0,0
325993,"Train Simulator: North Somerset Railway Route Add-On","dlc",12.99,"2016-03-01 00:00:00",-1,0,0
286961,"Influent DLC - ??? [Learn Mandarin Chinese]","dlc",4.99,"2014-03-20 00:00:00",-1,0,0
71110,"ESWAT™: City Under Siege","game",2.99,"2010-10-26 00:00:00",-1,0,0
386280,"Vendetta - Curse of Raven's Cry","game",49.99,"2015-11-20 00:00:00",-1,17,0
97365,"Magic 2013 “Pack Instinct” Foil Conversion ","dlc",0.99,"2012-07-11 00:00:00",-1,0,1
222122,"Rocksmith - Blondie - Call Me","dlc",2.99,"2013-05-28 00:00:00",-1,0,0
377040,"Professor Teaches® Excel 2013 & 365","game",14.99,"2015-06-29 00:00:00",-1,0,0
411194,"Dota 2 - The International 2015 - Player Profiles","video",0,"2015-11-12 00:00:00",-1,0,0
361540,"Epic Arena - Legion Of Chaos Pack","dlc",4.99,"2015-05-05 00:00:00",-1,0,1
42929,"The Kings' Crusade: Teutonic Knights","dlc",3.99,"2011-08-30 00:00:00",-1,0,1
295067,"Rocksmith® 2014 – Rage Against the Machine - “Down Rodeo”","dlc",2.99,"2014-12-09 00:00:00",-1,0,0
416850,"Astral Gun","game",1.99,"2016-02-02 00:00:00",-1,0,1
334960,"Cell HD: emergence","game",5.99,"2015-02-19 00:00:00",-1,0,0
426500,"Twilight","video",3.99,"2016-04-22 00:00:00",-1,0,0
386780,"Rugby Challenge 3 Demo","demo",0,"2015-07-27 00:00:00",-1,0,0
308000,"Gold Rush! Classic","game",5.99,"2014-07-25 00:00:00",-1,0,0
39690,"ArcaniA","game",19.99,"2010-10-15 00:00:00",63,0,0
415270,"Star Crusade CCG","game",0,"2015-12-15 00:00:00",-1,0,1
335820,"Dream Of Mirror Online","game",0,"2015-08-14 00:00:00",-1,0,0
439780,"The Lost Heir: The Fall of Daria Demo","demo",0,"2016-01-29 00:00:00",-1,0,0
256554,"Class 31 Intercity Add-on Livery","dlc",4.99,"2014-04-15 00:00:00",-1,0,0
380,"Half-Life 2: Episode One","game",7.99,"2006-06-01 00:00:00",87,0,0
224820,"Super House of Dead Ninjas","game",6.99,"2013-02-18 00:00:00",79,0,0
257750,"Bloody Trapland","game",9.99,"2013-11-18 00:00:00",-1,0,1
453590,"Counter-Strike Nexon: Zombies - Teddy Nightmare (30 Days)","dlc",9.99,"2016-03-16 00:00:00",-1,0,1
338453,"After Reset RPG: graphic novel 'The Fall Of Gyes'","dlc",9.99,"2015-03-09 00:00:00",-1,0,0
361380,"World War I","game",4.99,"2015-04-09 00:00:00",-1,0,0
282030,"Carmageddon 2: Carpocalypse Now","game",9.99,"2014-09-19 00:00:00",-1,0,0
351673,"Running Shadow - Night Wind Suit","dlc",4.99,"2015-02-20 00:00:00",-1,0,0
316160,"Broken Sword 4 - the Angel of Death","game",5.99,"2014-11-04 00:00:00",-1,0,0
346970,"OBEY","game",14.99,"2015-05-21 00:00:00",-1,0,1
204050,"Take on Helicopters Demo","demo",0,"2011-12-01 00:00:00",70,0,0
1710,"Arx Fatalis Demo","demo",0,"2007-04-04 00:00:00",77,0,0
3960,"Shattered Union","game",4.99,"2006-10-25 00:00:00",67,0,1
434540,"Secret of the Pendulum","game",7.99,"2016-04-07 00:00:00",-1,0,0
271230,"99 Spirits Demo","demo",0,"2013-05-31 00:00:00",-1,0,0
216446,"Gotham City Impostors Free to Play: Cowboy Costume ","dlc",3.99,"2012-08-30 00:00:00",-1,0,1
305329,"The Loop Loft - Eric Harland Looped Vol. 1","dlc",49.99,"2014-06-17 00:00:00",-1,0,0
436609,"Rocksmith® 2014 – Crobot - “Legend of the Spaceborne Killer”","dlc",2.99,"2016-04-26 00:00:00",-1,0,0
231160,"The Swapper","game",14.99,"2013-05-30 00:00:00",87,0,0
453400,"Squad - Original Soundtrack Vol. 1","dlc",5.99,"2016-04-29 00:00:00",-1,0,0
440800,"Trial by Viking","game",14.99,"2016-03-29 00:00:00",-1,0,0
440630,"The Brookhaven Experiment","game",19.99,"2016-06-21 00:00:00",-1,0,0
342750,"Rocksmith® 2014 – Rick Derringer - “Rock & Roll Hoochie Koo”","dlc",2.99,"2015-01-20 00:00:00",-1,0,0
283812,"Frozen Cortex - Mega Tier DLC","dlc",16.99,"2015-06-08 00:00:00",79,0,1
407800,"Steam Pack","dlc",0,"2015-11-17 00:00:00",-1,0,1
442500,"Age Of Gladiators","game",9.99,"2016-02-25 00:00:00",-1,0,0
226662,"Crusader Kings II: Celtic Unit Pack","dlc",1.99,"2013-06-25 00:00:00",-1,0,1
448080,"Fibbage XL","game",9.99,"2016-03-24 00:00:00",-1,0,1
215100,"Ragnarok Online","game",0,"2013-10-31 00:00:00",79,0,1
440790,"Spellbind","game",2.99,"2016-03-04 00:00:00",-1,0,0
45792,"Super Street Fighter IV: Arcade Edition - Complete Shadoloo Pack","dlc",5.99,"2011-07-29 00:00:00",-1,0,1
303641,"Chocolate Cake Drums: Jazz Kit Brushes - For Session Drummer 3","dlc",0,"2014-06-17 00:00:00",-1,0,0
73057,"Magicka: Gamer Bundle","dlc",1.99,"2011-09-18 00:00:00",-1,0,1
207190,"Fireburst","game",9.99,"2012-04-25 00:00:00",59,0,1
300160,"Bridge!","game",4.99,"2015-10-28 00:00:00",-1,0,0
252250,"Maia","game",19.99,"2013-12-03 00:00:00",-1,0,0
349830,"PAYDAY 2: The Butcher's Western Pack","dlc",4.99,"2015-04-30 00:00:00",-1,18,0
408450,"Last Days of Spring Soundtrack","dlc",1.99,"2015-10-07 00:00:00",-1,0,0
401440,"Krosmaster - Fire Element Pack","dlc",14.99,"2015-11-09 00:00:00",-1,0,0
401890,"ARSLAN: THE WARRIORS OF LEGEND","game",59.99,"2016-02-09 00:00:00",57,0,1
387590,"Diving Normal","video",1.99,"2015-07-30 00:00:00",-1,0,0
411850,"Project Explore - OST","dlc",3.99,"2015-10-19 00:00:00",-1,0,0
111610,"Serious Sam Double D Demo","demo",0,"2011-10-04 00:00:00",-1,0,0
450340,"The Huntsman: Winter's Curse (Book 3)","dlc",4.99,"2016-04-22 00:00:00",-1,0,0
261070,"Hacker Evolution Duality: Hacker Bootcamp DLC","dlc",1.99,"2013-10-25 00:00:00",-1,0,0
323270,"Jane Angel: Templar Mystery","game",4.99,"2014-09-17 00:00:00",-1,0,0
332150,"LEVEL UP!","game",9.99,"2014-11-24 00:00:00",-1,0,0
418840,"Tick Tock Isle Demo","demo",0,"2015-11-19 00:00:00",-1,0,0
278440,"0RBITALIS","game",9.99,"2015-05-28 00:00:00",73,0,0
92220,"GundeadliGne","game",3.99,"2011-09-27 00:00:00",-1,0,0
311120,"The Stalin Subway: Red Veil","game",2.99,"2014-10-24 00:00:00",-1,0,0
239840,"Dead State: Reanimated","game",19.99,"2014-12-04 00:00:00",70,0,0
31500,"COIL","demo",0,"2009-03-19 00:00:00",-1,0,0
200510,"XCOM: Enemy Unknown","game",29.99,"2012-10-08 00:00:00",89,17,1
383430,"The Black Watchmen Demo","demo",0,"2015-07-17 00:00:00",-1,0,1
261394,"Episode 5 - The Girl Without Hands","dlc",0.99,"2014-01-06 00:00:00",-1,0,0
360092,"Fantasy Grounds - D&D Barbarian Class Pack","dlc",4.99,"2015-04-07 00:00:00",-1,0,1
281690,"The Legend of Korra™","game",14.99,"2014-10-21 00:00:00",-1,0,0
3570,"Mystery P.I.™ - The New York Fortune","game",4.99,"2009-01-28 00:00:00",-1,0,0
369290,"Airport Madness: World Edition","game",9.99,"2015-05-28 00:00:00",-1,0,0
347494,"Fantasy Grounds - Top-down Tokens - Heroic 5","dlc",4.99,"2015-01-29 00:00:00",-1,0,1
336250,"Monster Jam Battlegrounds","game",14.99,"2015-06-10 00:00:00",-1,0,0
12310,"Culpa Innata","game",9.99,"2008-01-18 00:00:00",66,0,0
346810,"Pre-Civilization Marble Age","game",4.99,"2015-03-04 00:00:00",-1,0,0
308040,"Back to Bed","game",5.99,"2014-08-06 00:00:00",-1,0,0
10090,"Call of Duty: World at War","game",19.99,"2008-11-18 00:00:00",83,17,1
317202,"Lords of the Fallen - The Foundation Boost","dlc",1.99,"2014-10-28 00:00:00",-1,0,0
8640,"RACE On","game",7.99,"2009-10-16 00:00:00",-1,0,1
7510,"X-Blades","game",9.99,"2009-04-30 00:00:00",54,17,0
